"","DAX","SMI","CAC","FTSE","expectedprob","actualprob","residual"
"324",1536.3,1909.9,1829.5,2621.2,1626.90712351409,1536.3,-90.6071235140871
"325",1510.66,1910.8,1843.5,2601,1634.63726475288,1510.66,-123.977264752877
"326",1481.03,1879.2,1770.3,2560,1583.4891122143,1481.03,-102.459112214298
"327",1483.83,1880.2,1731.9,2565.5,1564.85416454887,1483.83,-81.024164548872
"328",1470.09,1878.3,1736.7,2553,1566.51206835653,1470.09,-96.4220683565281
"329",1484.78,1885.2,1724,2572.3,1563.28538299697,1484.78,-78.50538299697
"330",1475.41,1867.6,1683.3,2549.7,1534.8282616699,1475.41,-59.418261669897
"331",1402.34,1788,1611,2446.3,1461.54657361355,1402.34,-59.2065736135542
"332",1421.49,1820.5,1612.5,2488.4,1477.58092172326,1421.49,-56.090921723262
"333",1434.61,1858.2,1654.2,2517.1,1516.33348309446,1434.61,-81.7234830944587
"334",1446.32,1870.3,1673.9,2538.8,1531.68710985393,1446.32,-85.3671098539285
"335",1437.65,1878.4,1657.3,2541.2,1527.40942592513,1437.65,-89.7594259251341
"336",1441.57,1881.5,1655.1,2557.2,1527.5713394552,1441.57,-86.0013394552
"337",1471.64,1893.2,1685.1,2584.7,1547.73331605285,1471.64,-76.0933160528496
"338",1453.95,1889.3,1667.9,2574.7,1537.4582854446,1453.95,-83.508285444598
"339",1453.79,1877.3,1650,2546.6,1523.15620957874,1453.79,-69.3662095787417
"340",1458.02,1884,1664.2,2563.9,1533.19846191712,1458.02,-75.1784619171247
"341",1479.59,1904.7,1679.1,2562.2,1550.81333349667,1479.59,-71.2233334966745
"342",1504.89,1922.7,1731.3,2617,1584.61365750143,1504.89,-79.7236575014263
"343",1496.54,1908.5,1722.2,2645.7,1572.61212645522,1496.54,-76.0721264552224
"344",1511,1911.4,1730.7,2658.1,1578.04091053885,1511,-67.0409105388469
"345",1528.86,1921.1,1766.4,2669.7,1600.31609107935,1528.86,-71.4560910793541
"346",1534.02,1930.8,1770.7,2661.6,1607.36663456179,1534.02,-73.346634561786
"347",1536.6,1927.8,1774.5,2669.8,1607.63074060042,1536.6,-71.0307406004169
"348",1508.19,1908.3,1749.9,2650.4,1586.16232954256,1508.19,-77.9723295425626
"349",1493.54,1905.9,1730.9,2642.3,1575.70159549621,1493.54,-82.1615954962092
"350",1489.68,1911.1,1742.4,2658.3,1583.68878764931,1489.68,-94.0087876493133
"351",1482.44,1921.6,1742.4,2687.8,1588.35541865141,1482.44,-105.915418651415
"352",1483.34,1933.6,1786.9,2705.6,1616.01907238315,1483.34,-132.679072383146
"353",1470.57,1942,1804.1,2691.7,1628.92272106394,1470.57,-158.352721063945
"354",1484.84,1951.5,1804.7,2711.1,1633.56771867644,1484.84,-148.727718676444
"355",1487.71,1955.7,1793.6,2702.7,1630.28010722137,1487.71,-142.570107221367
"356",1508.63,1957.4,1786.7,2695.4,1627.82338814096,1508.63,-119.193388140959
"357",1515.27,1962.3,1798.5,2714.6,1635.75639632857,1515.27,-120.486396328574
"358",1509.84,1946.1,1798.5,2696.8,1628.07969267006,1509.84,-118.239692670057
"359",1542.28,1950.2,1821.5,2726.4,1640.99089809129,1542.28,-98.7108980912942
"360",1541.79,1929.7,1796.8,2697.5,1619.14357441285,1541.79,-77.3535744128537
"361",1542.48,1913.4,1772.7,2679.6,1599.47405751408,1542.48,-56.9940575140752
"362",1550.27,1889.5,1764.4,2679.2,1583.58975524626,1550.27,-33.31975524626
"363",1550.27,1882.8,1759.2,2704,1577.2841561491,1550.27,-27.014156149103
"364",1543.37,1895.4,1722.3,2706.2,1565.1656160069,1543.37,-21.7956160069
"365",1547.84,1897.9,1724.2,2732.4,1566.88857985704,1547.84,-19.0485798570364
"366",1523.62,1891.5,1674.8,2722.9,1539.4129653392,1523.62,-15.7929653391982
"367",1526.68,1880.1,1720.6,2727.1,1556.42405404473,1526.68,-29.7440540447271
"368",1513.42,1887,1721,2709.6,1560.3234901926,1513.42,-46.903490192602
"369",1523.02,1891.4,1739.7,2741.8,1571.20648915849,1523.02,-48.1864891584889
"370",1529.69,1914.6,1749.7,2760.1,1587.28053515748,1529.69,-57.5905351574781
"371",1545.12,1931.2,1771.4,2778.8,1605.89455253636,1545.12,-60.7745525363646
"372",1546.82,1929.2,1792.3,2792,1615.04109743077,1546.82,-68.2210974307693
"373",1528.12,1924.3,1783.3,2764.1,1608.6455827545,1528.12,-80.525582754502
"374",1530.65,1927,1799.4,2771,1617.83739565307,1530.65,-87.1873956530719
"375",1526.25,1935,1781.7,2759.4,1613.20605219351,1526.25,-86.9560521935095
"376",1519.48,1955.4,1788.6,2754.5,1626.76291022225,1519.48,-107.282910222248
"377",1506.65,1962.2,1765.9,2769.8,1618.59922029419,1506.65,-111.949220294191
"378",1504.3,1980.7,1791.2,2750.7,1640.58411811618,1504.3,-136.284118116184
"379",1480.65,1987.7,1769.5,2726.5,1633.69414042695,1480.65,-153.04414042695
"380",1476.7,1993.7,1758.7,2716.2,1631.47490016895,1476.7,-154.774900168949
"381",1478.07,2015.7,1738.3,2721.8,1632.10821776136,1478.07,-154.038217761359
"382",1479.62,2005,1744.8,2717.9,1630.1243945241,1479.62,-150.504394524099
"383",1477.55,2023.9,1736.7,2732.8,1635.16667522698,1477.55,-157.616675226984
"384",1472.59,2028.5,1735.2,2740.3,1636.56092717002,1472.59,-163.970927170021
"385",1495.6,2044.9,1760.1,2789.7,1656.13436138719,1495.6,-160.534361387186
"386",1517.45,2045.8,1786.3,2807.7,1669.25433825551,1517.45,-151.804338255512
"387",1520.93,2057.3,1824.4,2842,1693.2155781769,1520.93,-172.285578176899
"388",1527.06,2061.7,1821.1,2827.4,1693.99927703915,1527.06,-166.939277039148
"389",1527.06,2061.7,1854.6,2827.5,1710.60195865619,1527.06,-183.541958656194
"390",1527.06,2061.7,1854.6,2827.5,1710.60195865619,1527.06,-183.541958656194
"391",1547.51,2092.3,1857.5,2827.5,1727.11818563065,1547.51,-179.608185630651
"392",1545.82,2090.1,1870.3,2847.8,1732.02924170186,1545.82,-186.209241701858
"393",1538.43,2105.4,1858.8,2832.5,1734.13183892503,1538.43,-195.701838925025
"394",1538.43,2105.4,1857.8,2846.5,1733.39534827664,1538.43,-194.96534827664
"395",1538.43,2105.4,1857.8,2846.5,1733.39534827664,1538.43,-194.96534827664
"396",1538.04,2117.7,1843.1,2861.5,1731.91229683855,1538.04,-193.872296838546
"397",1554.03,2128.2,1850.8,2833.6,1741.38289313393,1554.03,-187.352893133928
"398",1551.17,2124.7,1859.6,2826,1744.15068358279,1551.17,-192.980683582794
"399",1538.37,2079.9,1844.5,2816.5,1714.7535393986,1538.37,-176.383539398599
"400",1529.1,2074.9,1852.6,2799.2,1716.60207935368,1529.1,-187.50207935368
"401",1522.26,2046.4,1814.6,2773.4,1684.16705410299,1522.26,-161.907054102986
"402",1533.79,2079.8,1796.8,2757.9,1692.06965079994,1533.79,-158.279650799935
"403",1510.18,2076.7,1782.5,2745.3,1683.67096082463,1510.18,-173.490960824633
"404",1526.91,2104.5,1803.5,2759.2,1707.53964244184,1526.91,-180.629642441844
"405",1555.52,2101.3,1827.1,2765.1,1717.55870507724,1555.52,-162.038705077238
"406",1581.49,2084,1837.5,2763.1,1714.2229497282,1581.49,-132.732949728204
"407",1572.61,2063.9,1837.7,2737.6,1704.85602530774,1572.61,-132.24602530774
"408",1572.69,2062.7,1818.8,2748.7,1694.70589279355,1572.69,-122.015892793546
"409",1580.64,2089.9,1812.2,2773.3,1704.41479835148,1580.64,-123.774798351481
"410",1593.35,2102.9,1820.4,2781.2,1714.74929791848,1593.35,-121.399297918482
"411",1571.28,2086,1779.9,2771.9,1686.50745290926,1571.28,-115.227452909259
"412",1575.59,2085.9,1792.6,2835.7,1691.65545080426,1575.59,-116.06545080426
"413",1561.78,2064.1,1777.4,2832.5,1673.43412650973,1561.78,-111.654126509727
"414",1572.68,2072.7,1780.6,2816.9,1679.52642109279,1572.68,-106.846421092795
"415",1574.04,2091,1772.2,2807.2,1684.54752707657,1574.04,-110.507527076565
"416",1590.33,2120.2,1785.9,2851.6,1704.96313689754,1590.33,-114.633136897537
"417",1584.14,2120.4,1787.3,2834.4,1706.05149193718,1584.14,-121.911491937183
"418",1605.91,2117.6,1824.1,2873.8,1722.23400526616,1605.91,-116.32400526616
"419",1615.98,2123.7,1854.4,2865.9,1740.39412657974,1615.98,-124.414126579736
"420",1643.83,2132.2,1908.2,2862.9,1771.30047240864,1643.83,-127.470472408644
"421",1646.85,2137,1904.7,2870,1771.80885228083,1646.85,-124.958852280826
"422",1639.12,2134.8,1894.1,2831.3,1766.13656506759,1639.12,-127.016565067585
"423",1642.8,2121.4,1893.3,2816.4,1759.3932130565,1642.8,-116.593213056498
"424",1659.07,2127.5,1905.6,2834.3,1768.18773826617,1659.07,-109.117738266169
"425",1649.64,2135.5,1912,2843,1775.15243763638,1649.64,-125.512437636377
"426",1674.93,2144.8,1899.5,2845.9,1773.48965962528,1674.93,-98.5596596252813
"427",1651.6,2131,1878.2,2812.2,1756.7117055681,1651.6,-105.111705568101
"428",1656.35,2112.9,1905,2814,1761.04508452484,1656.35,-104.695084524835
"429",1670.9,2131.3,1926.5,2837.7,1780.3609480399,1670.9,-109.460948039897
"430",1683.3,2117.8,1937.2,2840,1778.97245207302,1683.3,-95.6724520730229
"431",1679.41,2096.1,1959.2,2838.3,1779.21292194855,1679.41,-99.8029219485527
"432",1658.09,2051.5,1944.1,2818,1750.10012065084,1658.09,-92.0101206508391
"433",1652.92,2065.7,1953.4,2817,1761.72426952259,1652.92,-108.80426952259
"434",1661.96,2061,1944.6,2828.7,1754.84521579101,1661.96,-92.8852157910148
"435",1680.02,2100.6,1983.7,2868,1793.06299668955,1680.02,-113.042996689547
"436",1691.37,2120.5,1998.8,2882.6,1810.10237830628,1691.37,-118.732378306277
"437",1701.46,2130.9,2001.5,2882.3,1816.57063577018,1701.46,-115.11063577018
"438",1690.48,2142.4,1995.2,2918.6,1818.49044226193,1690.48,-128.010442261932
"439",1685.46,2139.5,1986.8,2904.8,1813.13530724315,1685.46,-127.675307243146
"440",1686.15,2134.6,1995.1,2916.6,1814.63165856314,1686.15,-128.481658563142
"441",1702.27,2132.2,2004.3,2957.3,1817.30887283691,1702.27,-115.038872836912
"442",1711.91,2150.1,2009.7,2949.9,1828.93332613025,1711.91,-117.023326130246
"443",1714.48,2157,1992.4,2956.7,1823.64166625984,1714.48,-109.161666259841
"444",1708.65,2165,1988.9,2953.4,1825.90582472914,1708.65,-117.255824729137
"445",1688.74,2127.2,1965.2,2915.9,1796.17713747671,1688.74,-107.437137476706
"446",1705.05,2157.2,1986,2922.4,1821.15808678017,1705.05,-116.10808678017
"447",1700.28,2150.8,1975.3,2919.3,1812.75417698683,1700.28,-112.474176986825
"448",1689.71,2139.1,1967.3,2889.9,1803.52926871613,1689.71,-113.819268716129
"449",1696.38,2154.7,1963.5,2883.3,1809.44656887279,1696.38,-113.066568872792
"450",1686.57,2182.4,1962.7,2900.1,1822.41083306216,1686.57,-135.840833062163
"451",1656.59,2161.3,1939.3,2863.9,1801.03777517501,1656.59,-144.44777517501
"452",1653.2,2166.3,1952.2,2861.1,1809.9437376786,1653.2,-156.743737678595
"453",1666.72,2146.8,1954.6,2860.6,1801.53284912027,1666.72,-134.812849120274
"454",1663.27,2135.7,2001.4,2852.8,1819.39385488472,1663.27,-156.123854884724
"455",1667.26,2160.9,2025.8,2852.9,1843.90394785171,1667.26,-176.643947851709
"456",1675.18,2175.7,2033.9,2846.5,1855.32186974903,1675.18,-180.141869749033
"457",1686.64,2188.9,2035.9,2861,1862.56833290734,1686.64,-175.928332907337
"458",1676.84,2190.3,2031.4,2878.7,1860.72328541743,1676.84,-183.883285417426
"459",1670.04,2188.4,2005.9,2878.4,1847.15300734301,1670.04,-177.113007343006
"460",1657.06,2190.3,1990.8,2869.9,1840.75112481575,1657.06,-183.691124815748
"461",1658.36,2184,1974.7,2838.8,1830.20163551733,1658.36,-171.841635517334
"462",1667.64,2196,1995.3,2832.2,1846.43890797177,1667.64,-178.79890797177
"463",1654.6,2184.9,1984,2822.1,1835.54199473977,1654.6,-180.941994739774
"464",1658.13,2188.3,1986.9,2821.8,1838.65997717896,1658.13,-180.529977178965
"465",1658.13,2188.3,1986.9,2821.8,1838.65997717896,1658.13,-180.529977178965
"466",1658.13,2188.3,1986.9,2821.8,1838.65997717896,1658.13,-180.529977178965
"467",1671.54,2181.7,2018.1,2846.8,1850.44201264469,1671.54,-178.902012644692
"468",1674.95,2165.7,2015.4,2842.1,1841.30024371964,1674.95,-166.350243719636
"469",1674.67,2160.5,1988.6,2839.7,1825.49559281046,1674.67,-150.825592810456
"470",1678.65,2162.9,1986.7,2824.4,1825.99970430901,1678.65,-147.349704309011
"471",1687.14,2166.3,1968.9,2830,1818.75615781327,1687.14,-131.616157813274
"472",1680.06,2170.8,1949.3,2856.1,1810.80983000524,1680.06,-130.74983000524
"473",1666.49,2178.1,1931.9,2869.6,1805.55045601735,1666.49,-139.060456017349
"474",1680.01,2177.3,1944.5,2881.1,1811.20364565722,1680.01,-131.193645657218
"475",1656.03,2162.3,1916.6,2843.8,1790.62497937572,1656.03,-134.594979375717
"476",1643.53,2140.4,1911.6,2822.3,1777.72485467042,1643.53,-134.194854670424
"477",1636.59,2124.7,1927.4,2832.7,1777.64075273287,1636.59,-141.050752732868
"478",1630.88,2138.2,1942.5,2797.3,1792.38652356627,1630.88,-161.506523566267
"479",1618.6,2123.2,1920.6,2786.8,1774.32074944729,1618.6,-155.720749447285
"480",1626.83,2129.7,1939,2813.1,1786.19136954583,1626.83,-159.361369545833
"481",1632,2152.8,1937,2813.1,1796.58310105217,1632,-164.583101052168
"482",1619.92,2160,1923.6,2812.6,1793.49790184962,1619.92,-173.57790184962
"483",1628.88,2165.8,1926.3,2796.5,1797.97120854253,1628.88,-169.09120854253
"484",1617.74,2165.4,1920.5,2786.3,1795.07477452916,1617.74,-177.334774529155
"485",1607.7,2162.6,1878.6,2793.7,1772.79981903754,1607.7,-165.099819037539
"486",1616.45,2179.1,1877.2,2829.7,1779.61735115079,1616.45,-163.167351150789
"487",1613.46,2191.1,1854.5,2836.1,1774.16918037966,1613.46,-160.709180379665
"488",1632.99,2191.5,1872.7,2860.8,1782.96228318033,1632.99,-149.972283180329
"489",1636.02,2183.3,1879.9,2849.3,1782.68808824101,1636.02,-146.668088241012
"490",1632.35,2186.3,1851.7,2847,1770.2285342538,1632.35,-137.878534253804
"491",1630.37,2205.2,1835.7,2858.1,1771.42052004076,1630.37,-141.050520040758
"492",1619.26,2227.2,1846.4,2847.3,1787.7507936035,1619.26,-168.490793603497
"493",1606.64,2227,1836.8,2819.7,1783.36875546149,1606.64,-176.728755461493
"494",1606.64,2227,1836.8,2816.8,1783.41864309697,1606.64,-176.778643096967
"495",1613.98,2232.9,1836.8,2812.2,1786.40513151056,1613.98,-172.425131510555
"496",1608.58,2237.4,1861.4,2825.6,1800.58517454693,1608.58,-192.00517454693
"497",1623.05,2243.5,1891.1,2837.7,1818.10385092958,1623.05,-195.053850929577
"498",1617.18,2247.5,1890.4,2846.9,1819.56971807386,1617.18,-202.389718073864
"499",1633.18,2267.1,1904.6,2855.3,1836.12183592961,1633.18,-202.941835929606
"500",1627.21,2271.6,1888.7,2840.7,1830.70957429516,1627.21,-203.499574295159
"501",1627.21,2271.6,1888.7,2840.7,1830.70957429516,1627.21,-203.499574295159
"502",1625.59,2253.8,1872.8,2849.2,1813.91111056261,1625.59,-188.321110562608
"503",1628.53,2259.8,1875.8,2863,1818.1173091183,1628.53,-189.587309118303
"504",1630.56,2269,1867.9,2852.8,1818.9106157954,1630.56,-188.350615795404
"505",1638.47,2284.2,1859.7,2829.9,1822.73033330198,1638.47,-184.26033330198
"506",1660.88,2309.7,1887.9,2844.8,1849.01714337049,1660.88,-188.137143370492
"507",1662.28,2294.5,1893.7,2844.4,1844.40867812107,1662.28,-182.12867812107
"508",1679.69,2312.5,1915.2,2866.9,1863.5480758938,1679.69,-183.858075893798
"509",1679.69,2309.2,1911.2,2860,1860.05801047089,1679.69,-180.368010470888
"510",1685.85,2308.6,1920.4,2861.8,1864.29139722362,1685.85,-178.441397223617
"511",1686.44,2293.8,1916.8,2885.5,1854.80631182036,1686.44,-168.366311820364
"512",1684.57,2274,1897.9,2870,1835.94820540633,1684.57,-151.378205406327
"513",1689.93,2294.6,1918.8,2883,1856.2348437813,1689.93,-166.304843781296
"514",1681.47,2323.4,1900.3,2875.7,1861.38266886589,1681.47,-179.912668865887
"515",1687.14,2318,1910.3,2879.4,1863.61458682396,1687.14,-176.474586823957
"516",1697.26,2329.5,1929.2,2903.4,1878.23646114497,1697.26,-180.976461144968
"517",1698.33,2335,1935.3,2907.6,1883.89794559058,1698.33,-185.567945590582
"518",1690.96,2323.9,1942.4,2900.7,1882.06601362273,1690.96,-191.106013622733
"519",1692.16,2335.8,1963.3,2894.7,1898.3923834082,1692.16,-206.232383408198
"520",1699.52,2347.3,1960.8,2887.5,1902.94398882447,1699.52,-203.423988824467
"521",1712.33,2369.8,1991,2897,1928.8366839219,1712.33,-216.506683921901
"522",1703.05,2371.9,1977.5,2886,1923.36940848783,1703.05,-220.319408487826
"523",1700.93,2376.2,1971.9,2900,1922.47183111185,1700.93,-221.54183111185
"524",1698.36,2375.5,1960.2,2888.8,1916.52041070893,1698.36,-218.160410708928
"525",1697.39,2368.8,1941.2,2857.7,1904.336416525,1697.39,-206.946416525003
"526",1694.83,2364.4,1925.4,2838.5,1894.6671793148,1694.83,-199.837179314797
"527",1705.66,2390.9,1935.1,2848.1,1912.36834052415,1705.66,-206.708340524151
"528",1739.48,2372,1943.7,2848.3,1907.31412695788,1739.48,-167.834126957877
"529",1798.63,2397.1,1980.4,2845.9,1937.91449086762,1798.63,-139.284490867622
"530",1798.36,2403,1985.7,2843.2,1943.49525935226,1798.36,-145.135259352263
"531",1808.74,2408.7,1992.2,2830.9,1949.737403207,1808.74,-140.997403207005
"532",1806.52,2418.1,1991.2,2837.1,1953.76715228866,1806.52,-147.247152288662
"533",1815.63,2410.5,1991.2,2832.3,1950.10465579172,1815.63,-134.474655791722
"534",1807.12,2399.9,1963.1,2831.7,1930.96372004472,1807.12,-123.843720044722
"535",1829.36,2396.4,1974.9,2833,1935.065368423,1829.36,-105.705368422999
"536",1835.09,2381.8,1981.7,2842.9,1931.07103319471,1835.09,-95.9810331947108
"537",1826.45,2324.5,1968.4,2823.9,1896.56983765822,1826.45,-70.1198376582176
"538",1821.28,2313.7,1947.5,2814.1,1881.05731895299,1821.28,-59.777318952986
"539",1828.53,2340.2,1965.7,2820.1,1903.03346683438,1828.53,-74.5034668343792
"540",1830.61,2350.5,1995,2827.7,1922.50093701951,1830.61,-91.8909370195104
"541",1859.49,2388.7,2006.2,2844.2,1946.59231612174,1859.49,-87.1023161217399
"542",1846.02,2398,1998.1,2879.4,1946.55476973213,1846.02,-100.534769732134
"543",1832.2,2408.7,1989.5,2884.2,1947.48223764607,1832.2,-115.28223764607
"544",1823.4,2401.5,2036,2917.6,1966.40761059082,1823.4,-143.007610590823
"545",1823.07,2400.9,2085.9,2926.5,1990.69196779994,1823.07,-167.621967799945
"546",1818.1,2400.7,2129,2941.7,2011.69461156868,1818.1,-193.594611568682
"547",1857.36,2429.8,2110.6,2945,2016.85748579942,1857.36,-159.497485799424
"548",1861.22,2431.5,2101.4,2941.3,2013.19883352931,1861.22,-151.978833529309
"549",1870.8,2424.9,2115.3,2943.4,2016.79999876568,1870.8,-145.999998765678
"550",1878.94,2423.3,2149.8,2969.8,2032.65746931698,1878.94,-153.717469316978
"551",1870.24,2420.5,2138.5,2986.4,2025.39125549914,1870.24,-155.151255499143
"552",1864.51,2384.5,2139.8,2971.6,2008.55040322448,1864.51,-144.040403224478
"553",1894.56,2411.1,2167.4,3006.1,2034.74469889529,1894.56,-140.184698895289
"554",1908.69,2449.5,2161.9,3009.1,2050.8894497421,1908.69,-142.199449742095
"555",1917.69,2461,2148,3010.1,2049.64954039121,1917.69,-131.959540391211
"556",1903.44,2478.7,2148,3008.3,2058.40257403691,1903.44,-154.962574036906
"557",1918.75,2464.9,2136.3,3025,2045.51588364018,1918.75,-126.765883640181
"558",1930.29,2488,2160.8,3073.6,2068.20639255452,1930.29,-137.91639255452
"559",1937.77,2480.6,2139.2,3065.5,2053.99309738773,1937.77,-116.223097387733
"560",1909.53,2474.5,2128.2,3057.6,2045.67089577255,1909.53,-136.140895772553
"561",1893.48,2467.3,2111.4,3042,2034.06431298347,1893.48,-140.584312983472
"562",1907.65,2472.4,2123.4,3049.3,2042.39971771128,1907.65,-134.749717711277
"563",1915.59,2499.7,2159.3,3079.2,2073.13201250778,1915.59,-157.542012507776
"564",1890.58,2475.2,2173.6,3079.2,2068.14694143092,1890.58,-177.566941430915
"565",1909.54,2478.6,2183.9,3100.6,2074.55946476299,1909.54,-165.019464762991
"566",1929.56,2481,2205.7,3100.6,2086.54737074094,1929.56,-156.987370740939
"567",1931.88,2488.5,2216.5,3100,2095.6065451349,1931.88,-163.726545134904
"568",1923.67,2470.4,2191.9,3085.1,2074.75060338534,1923.67,-151.080603385341
"569",1928.63,2463.8,2185.1,3072.6,2068.34289366169,1928.63,-139.712893661689
"570",1920.43,2438.8,2156.1,3057.3,2041.91282774367,1920.43,-121.482827743669
"571",1911.15,2392.5,2158,3055.4,2020.0718995544,1911.15,-108.9218995544
"572",1878.77,2403.4,2137.3,3038.6,2015.47208796196,1878.77,-136.702087961958
"573",1870.32,2397.9,2129.4,3035.4,2008.90122406597,1870.32,-138.58122406597
"574",1870.46,2382.1,2108.8,3031.2,1990.97720547961,1870.46,-120.517205479611
"575",1868.28,2363.6,2108.4,3037,1981.56288198356,1868.28,-113.282881983557
"576",1874.38,2365.6,2119.1,3024.8,1988.06179414037,1874.38,-113.681794140369
"577",1869.25,2388.3,2134.1,3028,2006.62748270655,1869.25,-137.377482706549
"578",1852.81,2361.8,2078.5,2989.4,1966.67468900694,1852.81,-113.864689006941
"579",1862.62,2374.4,2075.6,3003.9,1971.19678525387,1862.62,-108.576785253867
"580",1884.67,2385.2,2099.5,3005.5,1988.33732691148,1884.67,-103.66732691148
"581",1922.69,2418.4,2107.4,3004.5,2008.63023331819,1922.69,-85.9402333181856
"582",1922.05,2431.8,2094.4,3001.6,2008.83976992817,1922.05,-86.7897699281657
"583",1899.54,2414.6,2080,3007.5,1993.12517707518,1899.54,-93.5851770751817
"584",1902.14,2425.8,2057.5,3001.3,1987.59867243269,1902.14,-85.4586724326923
"585",1890.18,2445.9,2092.6,3005.2,2014.83375242207,1890.18,-124.653752422066
"586",1914.4,2482.4,2108.6,3026.3,2040.3874247599,1914.4,-125.987424759901
"587",1915.61,2478.3,2120,3036.9,2043.83516378425,1915.61,-128.225163784251
"588",1908.97,2485.4,2126.8,3030.1,2050.8212704506,1908.97,-141.851270450603
"589",1910.23,2473.1,2114.6,3037.5,2038.58589602822,1910.23,-128.35589602822
"590",1920.46,2481.6,2116.7,3039.3,2043.78436840676,1920.46,-123.32436840676
"591",1934.99,2490.3,2128.7,3067.7,2053.53077769647,1934.99,-118.540777696467
"592",1973.45,2521.3,2158.8,3085.2,2083.42485051588,1973.45,-109.974850515884
"593",1994.09,2534.8,2164.5,3100.8,2092.634141468,1994.09,-98.5441414680029
"594",1991.95,2528,2147.4,3092.4,2080.95211248748,1991.95,-89.00211248748
"595",2015.71,2533.6,2156.4,3108.6,2087.89383854716,2015.71,-72.1838385471583
"596",2009.28,2548.5,2138.7,3102.2,2086.57316995315,2009.28,-77.2931699531453
"597",2004.11,2552.5,2126.9,3094.7,2082.82456402629,2004.11,-78.7145640262881
"598",1999.6,2571,2127.3,3080.9,2092.37650858572,1999.6,-92.7765085857204
"599",1995.35,2586.4,2113.9,3086.3,2093.23054633666,1995.35,-97.8805463366575
"600",2023.26,2612.6,2139.3,3120.8,2118.13729477319,2023.26,-94.8772947731893
"601",2032.25,2663.6,2145,3137.6,2145.80490211333,2032.25,-113.554902113333
"602",2036.93,2660.7,2147.3,3129.6,2145.65348734956,2036.93,-108.723487349556
"603",2029.87,2668.4,2149.7,3156.3,2150.17809250089,2029.87,-120.308092500892
"604",2048.05,2690.1,2199.7,3188.3,2185.10345554586,2048.05,-137.053455545855
"605",2083.62,2701.4,2231.9,3199,2206.4477658072,2083.62,-122.8277658072
"606",2061.18,2685,2227.7,3184.8,2196.52883231186,2061.18,-135.348832311856
"607",2048.75,2700.2,2210.4,3165.3,2195.7796114005,2048.75,-147.029611400495
"608",2040.97,2715.9,2192,3154.3,2194.58533507038,2040.97,-153.615335070375
"609",2053.66,2720.9,2196,3163,2198.88214858685,2053.66,-145.222148586846
"610",2064.98,2723.2,2182,3171,2192.93875068443,2064.98,-127.958750684431
"611",2068.51,2727.1,2182,3164.4,2194.97409985466,2068.51,-126.464099854661
"612",2086.4,2742.9,2169.7,3164.1,2196.66852068132,2086.4,-110.268520681317
"613",2086.22,2749.9,2171.2,3162.3,2200.89237188399,2086.22,-114.672371883992
"614",2057.1,2706.6,2136,3149,2162.3371149586,2057.1,-105.237114958601
"615",2013.65,2654.2,2081,3085.6,2110.34553743379,2013.65,-96.6955374337867
"616",2007.5,2675.3,2084.8,3077.6,2122.76413746164,2007.5,-115.26413746164
"617",2040.74,2727.1,2112.9,3096,2161.90108323218,2040.74,-121.161083232178
"618",2020.11,2742.1,2087.3,3098.5,2156.56092350958,2020.11,-136.450923509583
"619",2021.81,2720.1,2087.3,3099.7,2145.69929074886,2021.81,-123.889290748857
"620",2023.06,2721.1,2096.9,3099.1,2150.96066094295,2023.06,-127.90066094295
"621",2047.2,2717.4,2117.9,3093.3,2159.6459084088,2047.2,-112.445908408804
"622",2070.17,2712.3,2115.9,3097.5,2156.06921127712,2070.17,-85.8992112771207
"623",2070.17,2711.1,2148,3120,2171.00131190872,2070.17,-100.831311908724
"624",2075.99,2727.1,2149.7,3125.5,2179.63366493997,2075.99,-103.643664939969
"625",2072.13,2733.9,2145.2,3108,2181.05512030377,2072.13,-108.925120303767
"626",2020.36,2696.5,2082.6,3070.6,2132.24088935719,2020.36,-111.880889357194
"627",2027.99,2702.1,2071.5,3069.3,2129.52102036481,2027.99,-101.53102036481
"628",2036.45,2717.8,2070.6,3067.2,2136.84758188245,2036.45,-100.397581882455
"629",2057.8,2726.8,2118.4,3093.1,2164.52923502237,2057.8,-106.729235022373
"630",2045.25,2741.9,2120.6,3111.4,2172.74572621681,2045.25,-127.495726216808
"631",2052.09,2738.2,2119.3,3135.8,2169.85837470777,2052.09,-117.768374707766
"632",2052.92,2738.5,2110.1,3166.9,2164.91118965551,2052.92,-111.991189655514
"633",2089.77,2774.3,2154,3233.2,2203.17110307753,2089.77,-113.401103077531
"634",2099.76,2787.2,2160.5,3223.9,2212.90959926663,2099.76,-113.149599266632
"635",2128.3,2819,2188.4,3234.2,2242.23131051433,2128.3,-113.93131051433
"636",2118.01,2836.4,2186.7,3237.3,2249.90960814362,2118.01,-131.899608143621
"637",2127.39,2834.8,2176.1,3237.3,2243.86724238905,2127.39,-116.477242389049
"638",2165.95,2843.8,2205.3,3277.4,2262.08545769448,2165.95,-96.1354576944777
"639",2166.58,2858.4,2211.4,3271.6,2272.40319598618,2166.58,-105.823195986183
"640",2165.5,2861.2,2198.1,3261.3,2267.36795004478,2165.5,-101.867950044777
"641",2163.83,2876.9,2196.3,3254.6,2274.32755526514,2163.83,-110.497555265139
"642",2128.07,2867.8,2156.5,3248.4,2250.22296333097,2128.07,-122.152963330973
"643",2129.52,2850.6,2162.6,3278.8,2244.24780861458,2129.52,-114.727808614585
"644",2144.03,2867.7,2160.3,3311.2,2250.97684515039,2144.03,-106.946845150389
